Date,전체주중주말,주운행선,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,인구동태_출생아수(명),인구동태_사망자수(명),인구동태_자연증가건수(명),인구동태_조출생률(천명당),인구동태_조사망률(천명당),인구동태_자연증가율(천명당),인구동태_합계출산율(명),인구동태_출생성비(명),인구동태_영아사망률(출생아 천명당),인구동태_혼인건수(건),인구동태_조혼인율(천명당),인구동태_이혼건수(건),인구동태_조이혼율(천명당),인구동태_기대수명(출생시 기대여명),인구동태_기대수명(출생시 기대여명) - 남,인구동태_기대수명(출생시 기대여명) - 여,출국교통_계,출국교통_공항,출국교통_공항.1,출국교통_공항.2,출국교통_공항.3,출국교통_공항.4,출국교통_항구,출국교통_항구.1,출국교통_항구.2,출국교통_항구.3,입국목적_외래객입국사유_전체,입국목적_외래객입국사유_관광,입국목적_외래객입국사유_상용,입국목적_외래객입국사유_공융,입국목적_외래객입국사유_유학연수,입국목적_외래객입국사유_기타,CPI_총지수_원자료,CPI_총지수_전기대비증감,CPI_총지수_전년동기대비증감,CPI_총지수_이동평균(3기간),CPI_운송장비_원자료,CPI_운송장비_전기대비증감,CPI_운송장비_전년동기대비증감,CPI_운송장비_이동평균(3기간),CPI_개인운송장비 운영_원자료,CPI_개인운송장비 운영_전기대비증감,CPI_개인운송장비 운영_전년동기대비증감,CPI_개인운송장비 운영_이동평균(3기간),CPI_철도 여객수송_원자료,CPI_철도 여객수송_전기대비증감,CPI_철도 여객수송_전년동기대비증감,CPI_철도 여객수송_이동평균(3기간),CPI_도로 여객수송_원자료,CPI_도로 여객수송_전기대비증감,CPI_도로 여객수송_전년동기대비증감,CPI_도로 여객수송_이동평균(3기간),CPI_항공 및 수상여객운송_원자료,CPI_항공 및 수상여객운송_전기대비증감,CPI_항공 및 수상여객운송_전년동기대비증감,CPI_항공 및 수상여객운송_이동평균(3기간),CPI_기타 여객운송_원자료,CPI_기타 여객운송_전기대비증감,CPI_기타 여객운송_전년동기대비증감,CPI_기타 여객운송_이동평균(3기간),CCS_소비자심리지수_원자료,CCS_소비자심리지수_전기대비증감,CCS_소비자심리지수_전년동기대비증감,CCS_소비자심리지수_이동평균(3기간),경제활동_경제활동인구_원자료,경제활동_경제활동인구_전기대비증감,경제활동_경제활동인구_전년동기대비증감,경제활동_경제활동인구_이동평균(3기간),경제활동_실업률_원자료,경제활동_실업률_전기대비증감,경제활동_실업률_전년동기대비증감,경제활동_실업률_이동평균(3기간),경제활동_15세이상인구_원자료,경제활동_15세이상인구_전기대비증감,경제활동_15세이상인구_전년동기대비증감,경제활동_15세이상인구_이동평균(3기간),경제활동_비경제활동인구_원자료,경제활동_비경제활동인구_전기대비증감,경제활동_비경제활동인구_전년동기대비증감,경제활동_비경제활동인구_이동평균(3기간),경제활동_경제활동참가율_원자료,경제활동_경제활동참가율_전기대비증감,경제활동_경제활동참가율_전년동기대비증감,경제활동_경제활동참가율_이동평균(3기간),경제활동_고용률_원자료,경제활동_고용률_전기대비증감,경제활동_고용률_전년동기대비증감,경제활동_고용률_이동평균(3기간),sentiment_score,log_total_count
2024-06-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.401928814972996,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3804347826086957,4.5217885770490405
2024-07-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.716150286058626,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3859649122807017,4.04305126783455
2024-08-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,8.824450631589889,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0674157303370786,4.48863636973214
2024-09-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.962126987118792,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1797752808988764,4.48863636973214
2024-10-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.988081067632208,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6724137931034483,4.060443010546419
2024-11-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.628775062579766,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6213592233009708,4.634728988229636
2024-12-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,10.958296693202936,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5727848101265823,5.755742213586912
2025-01-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,7.856453867812348,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3977272727272727,4.477336814478207
2025-02-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,8.226019562742149,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273972602739726,4.290459441148391
2025-03-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,10.31592565,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0941176470588235,4.442651256490317
2025-04-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,10.192442382062534,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.103269096178195,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.401928814972996,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.716150286058626,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,8.824450631589889,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.962126987118792,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.988081067632208,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,9.628775062579766,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,주말,경부선,0,1389844,0,0.0,0.0,0.0,0.0,0.0,10.958296693202936,0,0,0,0,0,0,0,0,1580,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
